pedido_id;cliente_id;data_pedido;forma_pagamento;status_entrega;valor_total
498;577;2026-04-20;Pix;Entregue;211.59
499;1166;2025-09-05;Pix;Entregue;45.0
500;1605;2024-12-05;Pix;Entregue;112.65
501;941;2026-01-19;Cartao de Credito;Entregue;78.03
502;130;2025-07-16;Boleto;Cancelado;109.9
503;836;2026-03-23;Cartao de Credito;Entregue com Atraso;352.23
504;1553;2026-06-12;Pix;Entregue com Atraso;13.5
505;515;2025-05-10;Cartao de Debito;Entregue;24.0
506;150;2024-11-12;Pix;Entregue;114.14
507;870;2026-04-14;Boleto;Entregue;103.44
508;1712;2026-03-13;Cartao de Credito;Cancelado;33.06
509;784;2025-09-08;Pix;Entregue;116.03
510;1428;2025-10-17;Pix;Entregue;131.05
511;1279;2025-04-17;Cartao de Credito;Entregue;45.59
512;605;2026-07-17;Cartao de Debito;Entregue;323.5
513;897;2024-10-31;Cartao de Credito;Entregue;146.68
514;350;2025-08-27;Cartao de Credito;Entregue com Atraso;99.44
515;30;2025-02-11;Pix;Em Transito;322.02
516;376;2024-11-01;Pix;Em Transito;104.48
517;699;2025-05-28;Pix;Cancelado;15.0
518;981;2026-06-15;Cartao de Debito;Entregue;62.28
519;413;2026-05-26;Boleto;Entregue;161.56
520;814;2026-02-21;Pix;Entregue;15.0
521;1045;2025-09-01;Pix;Entregue com Atraso;212.73
522;229;2026-01-02;Pix;Entregue;32.83
523;1266;2026-05-23;Cartao de Debito;Entregue com Atraso;34.49
524;1112;2025-12-23;Pix;Entregue;464.44
525;1083;2025-10-16;Pix;Cancelado;256.98
526;1739;2024-09-24;Pix;Entregue;65.67
527;1279;2025-02-16;Cartao de Credito;Entregue;345.68
528;1240;2026-07-03;Cartao de Credito;Entregue;58.63
529;1574;2025-12-25;Cartao de Credito;Entregue;445.4
530;622;2024-11-05;Pix;Entregue;146.56
531;23;2025-07-01;Cartao de Credito;Entregue;195.97
532;1085;2026-03-11;Cartao de Credito;Entregue;120.84
533;1683;2025-06-16;Cartao de Debito;Entregue;59.91
534;1105;2025-07-12;Cartao de Debito;Em Transito;69.86
535;666;2025-04-03;Cartao de Debito;Entregue;402.99
536;182;2026-01-15;Cartao de Credito;Entregue;125.18
537;743;2025-08-22;Cartao de Credito;Entregue;134.56
538;892;2025-05-22;Boleto;Entregue;226.16
539;968;2026-05-19;Cartao de Credito;Entregue;36.63
540;966;2026-07-02;Boleto;Entregue com Atraso;171.55
541;1707;2025-03-15;Pix;Entregue;74.05
542;82;2025-08-26;Cartao de Credito;Entregue;491.98
543;260;2025-04-10;Pix;Entregue;318.56
544;682;2025-02-11;Boleto;Entregue;36.95
545;405;2026-05-15;Cartao de Credito;Entregue;289.77
546;966;2025-05-19;Boleto;Entregue;321.19
547;838;2024-11-20;Cartao de Credito;Entregue;192.08
548;446;2026-04-23;Cartao de Credito;Entregue com Atraso;23.08
549;1339;2025-02-10;Boleto;Entregue com Atraso;57.06
550;1707;2025-01-27;Cartao de Credito;Entregue;246.83
551;367;2026-06-05;Pix;Entregue;54.95
552;998;2024-12-25;Pix;Entregue;20.64
553;1112;2025-01-21;Pix;Entregue;98.05
554;691;2026-02-28;Cartao de Credito;Entregue;181.3
555;1466;2025-12-01;Cartao de Debito;Entregue;103.16
556;438;2025-12-16;Pix;Entregue;240.37
557;801;2025-06-04;Cartao de Credito;Entregue;389.22
558;1687;2025-10-06;Boleto;Entregue;138.96
559;387;2025-03-11;Pix;Entregue;235.12
560;968;2025-11-07;Cartao de Credito;Entregue com Atraso;281.96
561;1690;2024-08-25;Pix;Entregue;184.21
562;1421;2025-01-02;Pix;Entregue;214.85
563;179;2024-10-06;Cartao de Credito;Entregue;383.9
564;122;2026-05-01;Cartao de Debito;Entregue;282.53
565;221;2026-04-26;Pix;Entregue;179.71
566;265;2025-10-30;Cartao de Credito;Entregue;449.81
567;880;2026-06-19;Pix;Em Transito;258.37
568;1384;2025-07-30;Pix;Entregue com Atraso;17.13
569;666;2025-04-16;Cartao de Credito;Entregue;69.27
570;572;2025-11-03;Cartao de Debito;Entregue;68.49
571;618;2024-09-02;Cartao de Credito;Cancelado;144.41
572;59;2026-06-20;Cartao de Credito;Entregue;105.53
573;751;2025-07-17;Cartao de Credito;Entregue;33.59
574;1645;2026-06-19;Cartao de Credito;Entregue;117.26
575;228;2024-11-18;Cartao de Credito;Entregue;85.95
576;1540;2024-08-10;Pix;Entregue com Atraso;69.98
577;1124;2025-11-15;Pix;Entregue;184.84
578;348;2024-11-02;Cartao de Credito;Entregue com Atraso;35.02
579;1124;2025-02-14;Pix;Entregue;558.31
580;358;2024-12-05;Pix;Entregue;36.56
581;722;2026-03-30;Cartao de Credito;Entregue;50.73
582;1602;2026-07-01;Cartao de Credito;Entregue com Atraso;17.54
583;109;2025-10-15;Cartao de Credito;Entregue com Atraso;293.11
584;1233;2026-04-13;Pix;Entregue;54.95
585;1440;2025-08-15;Pix;Entregue com Atraso;153.17
586;77;2025-07-28;Pix;Em Transito;37.66
587;832;2025-11-19;Pix;Entregue;138.86
588;1401;2026-06-09;Cartao de Debito;Entregue;448.03
589;359;2026-04-14;Pix;Entregue;325.3
590;394;2025-12-16;Cartao de Credito;Entregue;17.23
591;1102;2026-04-06;Cartao de Credito;Entregue;92.28
592;825;2025-10-02;Cartao de Credito;Cancelado;162.96
593;516;2025-07-15;Pix;Entregue;81.05
594;1038;2025-03-23;Pix;Entregue;170.25
595;148;2025-12-16;Pix;Em Transito;322.18
596;5;2025-07-31;Boleto;Entregue;103.47
597;581;2026-02-01;Cartao de Credito;Entregue com Atraso;94.67
598;1280;2025-02-16;Pix;Entregue;84.19
599;21;2025-04-25;Cartao de Credito;Entregue;383.22
600;835;2024-12-30;Pix;Entregue;73.06
601;505;2025-05-10;Cartao de Credito;Entregue;29.38
602;226;2025-07-01;Pix;Entregue;15.0
603;803;2025-06-28;Cartao de Credito;Entregue;249.67
604;888;2024-10-09;Cartao de Credito;Entregue;131.9
605;1741;2025-07-13;Cartao de Credito;Entregue;25.88
606;1156;2025-09-10;Pix;Entregue;77.95
607;1645;2025-04-25;Cartao de Credito;Entregue;66.18
608;1323;2025-01-04;Cartao de Debito;Entregue;92.64
609;31;2025-05-24;Pix;Entregue;40.76
610;15;2026-07-20;Cartao de Credito;Em Transito;95.29
611;1119;2025-04-30;Pix;Entregue;76.48
612;367;2025-04-24;Cartao de Credito;Entregue;517.39
613;206;2025-09-01;Boleto;Entregue com Atraso;125.33
614;833;2026-05-26;Pix;Entregue;165.45
615;712;2025-01-17;Cartao de Debito;Entregue;59.83
616;1523;2026-04-27;Cartao de Credito;Entregue;21.32
617;1031;2025-01-11;Cartao de Credito;Entregue;78.91
618;1345;2024-12-01;Cartao de Credito;Entregue;280.74
619;1277;2025-11-10;Boleto;Entregue;115.27
620;121;2026-06-26;Cartao de Credito;Entregue;75.96
621;1047;2024-09-15;Pix;Cancelado;78.58
622;825;2024-08-02;Cartao de Debito;Entregue;124.3
623;1298;2025-05-21;Cartao de Credito;Entregue;269.94
624;263;2026-05-17;Cartao de Credito;Entregue;256.37
625;266;2026-06-20;Boleto;Entregue;36.94
626;1164;2025-11-05;Boleto;Em Transito;55.99
627;1766;2024-12-27;Pix;Entregue;82.45
628;1577;2025-12-27;Pix;Entregue;75.08
629;1388;2025-12-14;Cartao de Credito;Entregue com Atraso;200.13
630;195;2026-05-18;Pix;Entregue;103.44
631;886;2024-10-13;Pix;Entregue;183.7
632;349;2026-06-28;Cartao de Credito;Entregue;266.08
633;1077;2026-06-27;Pix;Entregue;32.8
634;1413;2026-02-03;Boleto;Entregue;649.42
635;1730;2024-10-28;Pix;Entregue;28.5
636;174;2025-08-24;Pix;Entregue;183.81
637;338;2025-05-09;Pix;Entregue;113.38
638;199;2025-01-06;Cartao de Debito;Entregue;69.45
639;682;2025-06-06;Cartao de Credito;Entregue;27.75
640;187;2024-12-21;Cartao de Credito;Cancelado;64.22
641;1612;2025-08-13;Pix;Entregue;72.4
642;1704;2025-08-02;Pix;Entregue;189.34
643;296;2026-03-08;Cartao de Credito;Entregue;316.2
644;1057;2024-11-27;Pix;Entregue;44.38
645;669;2026-01-05;Boleto;Entregue;169.81
646;1531;2025-03-07;Cartao de Credito;Entregue;82.83
647;263;2024-12-09;Boleto;Entregue;207.11
648;487;2024-10-01;Boleto;Entregue;145.62
649;1670;2025-09-05;Pix;Entregue com Atraso;66.48
650;1398;2025-09-21;Pix;Entregue com Atraso;15.0
651;136;2026-04-07;Cartao de Credito;Entregue;38.54
652;69;2025-05-12;Cartao de Credito;Entregue;270.15
653;1323;2026-07-06;Pix;Entregue;69.42
654;1749;2026-01-28;Pix;Entregue;87.95
655;1079;2025-03-22;Cartao de Credito;Em Transito;211.31
656;1385;2026-07-06;Cartao de Credito;Entregue;222.92
657;829;2026-01-15;Cartao de Credito;Entregue com Atraso;216.83
658;716;2025-05-05;Cartao de Debito;Entregue;41.22
659;1731;2026-02-15;Cartao de Debito;Entregue;42.15
660;1672;2026-02-15;Pix;Entregue;136.54
661;843;2025-09-01;Cartao de Credito;Entregue;144.18
662;1511;2025-05-12;Cartao de Credito;Entregue;62.78
663;385;2026-06-08;Pix;Entregue;42.06
664;444;2025-03-14;Pix;Entregue;22.26
665;40;2026-03-22;Cartao de Credito;Entregue;143.24
666;1434;2024-12-06;Cartao de Credito;Entregue com Atraso;16.91
667;1649;2025-05-14;Cartao de Credito;Entregue;70.0
668;825;2025-03-26;Cartao de Credito;Entregue;94.6
669;966;2025-05-06;Cartao de Credito;Entregue;63.36
670;895;2026-04-23;Cartao de Credito;Entregue;59.01
671;1236;2025-08-22;Cartao de Credito;Entregue;163.24
672;538;2025-03-25;Cartao de Credito;Em Transito;576.28
673;468;2025-03-23;Cartao de Credito;Em Transito;32.12
674;1163;2026-04-06;Pix;Entregue;84.19
675;166;2025-01-10;Cartao de Credito;Entregue;106.71
676;266;2024-12-24;Boleto;Entregue;147.18
677;325;2026-02-13;Pix;Entregue;161.56
678;1262;2024-10-08;Boleto;Entregue;329.1
679;18;2025-01-23;Boleto;Entregue;98.14
680;306;2025-11-24;Cartao de Credito;Entregue;233.88
681;1094;2024-09-13;Cartao de Credito;Entregue;19.9
682;1320;2026-02-15;Pix;Entregue;204.06
683;1316;2026-01-19;Cartao de Debito;Entregue;81.65
684;679;2025-08-18;Cartao de Credito;Entregue;165.01
685;566;2025-04-08;Cartao de Credito;Em Transito;300.15
686;187;2025-08-19;Cartao de Credito;Entregue;51.34
687;541;2026-01-07;Pix;Entregue;334.52
688;44;2025-09-18;Cartao de Credito;Entregue;18.28
689;932;2024-12-05;Boleto;Entregue com Atraso;52.77
690;1279;2026-03-03;Pix;Cancelado;32.83
691;814;2026-05-13;Cartao de Credito;Entregue;234.56
692;271;2026-02-12;Pix;Cancelado;20.64
693;1279;2024-10-07;Cartao de Credito;Em Transito;26.68
694;825;2025-07-17;Pix;Cancelado;198.05
695;1222;2026-03-27;Pix;Entregue;72.07
696;914;2025-12-24;Cartao de Debito;Cancelado;33.05
697;196;2024-12-30;Pix;Entregue com Atraso;50.66
698;182;2026-02-07;Pix;Entregue;15.0
699;298;2025-12-06;Cartao de Debito;Entregue;149.68
700;221;2025-03-30;Pix;Cancelado;243.56
701;186;2024-10-24;Boleto;Entregue;52.68
702;1784;2024-08-03;Pix;Entregue;52.2
703;1468;2025-08-01;Pix;Entregue;15.0
704;1058;2024-09-10;Pix;Entregue com Atraso;33.68
705;876;2025-05-01;Pix;Entregue;198.88
706;1160;2026-07-18;Pix;Entregue;22.49
707;1196;2026-07-13;Pix;Entregue;255.32
708;1244;2024-09-07;Cartao de Credito;Entregue;580.29
709;1270;2025-05-17;Boleto;Entregue;177.08
710;992;2026-03-25;Cartao de Credito;Entregue com Atraso;164.71
711;1731;2026-07-28;Boleto;Entregue;189.66
712;301;2025-04-14;Pix;Entregue;288.36
713;618;2024-11-16;Pix;Entregue com Atraso;96.06
714;959;2026-01-24;Cartao de Debito;Entregue;90.19
715;979;2026-02-03;Cartao de Debito;Entregue;76.74
716;1403;2025-11-29;Boleto;Entregue;160.05
717;489;2026-05-30;Boleto;Entregue com Atraso;80.11
718;1459;2025-04-02;Cartao de Credito;Entregue;227.97
719;1193;2025-12-22;Cartao de Debito;Entregue;284.03
720;613;2026-02-10;Pix;Entregue;93.66
721;35;2024-12-11;Cartao de Debito;Entregue com Atraso;55.68
722;1632;2025-02-25;Pix;Entregue;228.22
723;1710;2024-10-07;Boleto;Entregue com Atraso;304.55
724;648;2024-11-03;Cartao de Credito;Entregue;35.04
725;1116;2024-10-28;Cartao de Debito;Entregue;46.38
726;848;2026-05-09;Cartao de Credito;Entregue;13.5
727;1359;2025-09-17;Cartao de Credito;Entregue;201.05
728;1178;2025-12-20;Pix;Entregue;32.73
729;825;2024-08-04;Pix;Entregue;56.76
730;832;2024-12-16;Boleto;Entregue;128.94
731;622;2026-05-02;Boleto;Entregue com Atraso;65.66
732;1680;2026-06-12;Cartao de Debito;Entregue;280.65
733;1516;2024-10-16;Cartao de Debito;Entregue;85.54
734;172;2024-12-19;Cartao de Debito;Entregue;100.69
735;141;2024-09-20;Cartao de Credito;Entregue com Atraso;467.74
736;1229;2025-06-01;Cartao de Debito;Entregue;51.76
737;1653;2025-10-05;Cartao de Credito;Entregue;180.16
738;966;2025-04-28;Cartao de Credito;Em Transito;388.86
739;1290;2026-06-30;Pix;Cancelado;44.06
740;1279;2025-02-09;Pix;Entregue;121.36
741;951;2025-07-19;Cartao de Credito;Cancelado;38.89
742;1523;2024-12-06;Pix;Entregue;45.61
743;345;2026-05-19;Pix;Cancelado;117.25
744;1303;2024-10-13;Pix;Entregue;23.08
745;1266;2026-07-14;Cartao de Credito;Entregue;59.01
746;226;2025-08-13;Cartao de Credito;Entregue;94.18
747;640;2026-06-13;Boleto;Entregue;72.4
748;1600;2024-10-01;Pix;Entregue;48.58
749;515;2025-10-11;Boleto;Entregue;74.39
750;712;2025-01-12;Pix;Entregue;90.89
751;400;2026-02-16;Pix;Em Transito;15.0
752;182;2026-06-06;Pix;Entregue;17.54
753;445;2025-05-17;Cartao de Credito;Entregue;905.02
754;1229;2026-02-19;Pix;Entregue;392.36
755;501;2025-02-21;Pix;Entregue;341.13
756;1229;2024-11-14;Pix;Entregue;65.87
757;1792;2024-10-14;Cartao de Credito;Cancelado;190.94
758;22;2026-03-25;Pix;Cancelado;371.0
759;172;2025-04-14;Boleto;Entregue;132.75
760;1231;2024-08-07;Cartao de Debito;Entregue;359.26
761;179;2026-05-05;Pix;Entregue;32.83
762;1279;2025-02-17;Boleto;Entregue;15.0
763;242;2024-11-29;Pix;Entregue com Atraso;30.0
764;1229;2025-01-05;Pix;Entregue com Atraso;93.55
765;963;2026-07-02;Boleto;Entregue;35.69
766;198;2025-03-23;Pix;Entregue;548.78
767;1727;2026-03-23;Cartao de Debito;Em Transito;14.25
768;1710;2025-10-10;Cartao de Credito;Entregue com Atraso;22.53
769;1280;2024-08-21;Cartao de Credito;Entregue;315.45
770;1707;2024-11-24;Pix;Entregue;334.69
771;1417;2025-04-04;Cartao de Debito;Entregue;114.81
772;480;2025-07-07;Pix;Entregue com Atraso;182.18
773;1426;2025-03-14;Pix;Entregue;34.7
774;978;2025-06-26;Pix;Entregue;307.15
775;1229;2025-12-06;Cartao de Debito;Entregue;627.71
776;687;2024-11-26;Boleto;Entregue;55.68
777;1441;2026-04-07;Pix;Entregue;46.38
778;325;2025-05-23;Pix;Entregue com Atraso;61.23
779;50;2026-04-06;Cartao de Credito;Entregue;339.96
780;918;2025-06-26;Cartao de Credito;Entregue;37.42
781;74;2024-09-10;Pix;Entregue;67.42
782;825;2025-07-30;Boleto;Entregue;120.77
783;85;2024-12-04;Boleto;Entregue;226.12
784;1728;2026-05-22;Cartao de Credito;Cancelado;143.47
785;120;2025-05-02;Cartao de Credito;Entregue;25.88
786;317;2026-03-09;Pix;Entregue;36.63
787;777;2024-12-12;Cartao de Credito;Entregue com Atraso;196.58
788;1461;2025-05-26;Cartao de Debito;Entregue;15.0
789;1560;2025-02-08;Pix;Entregue;652.89
790;41;2024-10-26;Pix;Entregue;197.52
791;666;2026-02-21;Pix;Entregue;381.03
792;1229;2024-09-28;Cartao de Debito;Entregue;32.16
793;645;2026-01-21;Cartao de Credito;Entregue;250.54
794;1085;2026-01-21;Pix;Em Transito;35.02
795;1076;2026-05-09;Pix;Entregue;191.61
796;1582;2024-09-05;Pix;Cancelado;377.38
797;1605;2024-08-11;Cartao de Debito;Entregue;15.0
798;1364;2024-11-23;Pix;Entregue com Atraso;69.68
799;1279;2026-04-03;Cartao de Credito;Entregue com Atraso;40.51
800;717;2026-04-17;Boleto;Entregue;13.5
801;1557;2026-05-17;Boleto;Entregue;43.5
802;1321;2025-09-22;Cartao de Credito;Entregue com Atraso;35.73
803;132;2025-11-06;Cartao de Credito;Entregue;117.48
804;1523;2025-05-29;Cartao de Credito;Entregue;156.65
805;177;2024-12-10;Pix;Entregue com Atraso;130.46
806;132;2025-03-06;Cartao de Credito;Entregue;21.41
807;797;2026-02-15;Cartao de Credito;Entregue;187.32
808;1767;2025-04-28;Cartao de Credito;Cancelado;73.26
809;951;2025-11-02;Boleto;Entregue;40.95
810;1605;2024-12-18;Pix;Entregue;135.61
811;30;2024-09-18;Pix;Cancelado;104.8
812;825;2025-04-19;Pix;Entregue;201.52
813;1476;2026-05-20;Pix;Entregue;224.22
814;966;2025-08-10;Pix;Entregue;249.44
815;1035;2025-02-16;Cartao de Debito;Em Transito;98.91
816;542;2024-12-23;Boleto;Entregue;85.97
817;1153;2025-11-12;Boleto;Cancelado;36.53
818;1013;2025-03-22;Pix;Entregue;267.98
819;1611;2024-08-18;Boleto;Cancelado;262.26
820;985;2024-12-29;Pix;Entregue com Atraso;84.78
821;631;2026-05-08;Cartao de Credito;Entregue com Atraso;71.82
822;1476;2024-12-28;Boleto;Entregue com Atraso;227.99
823;463;2025-02-13;Boleto;Entregue;73.44
824;914;2026-05-04;Boleto;Entregue com Atraso;103.28
825;118;2024-09-26;Cartao de Credito;Cancelado;36.33
826;1444;2025-07-09;Boleto;Entregue com Atraso;20.64
827;1168;2024-10-22;Cartao de Credito;Entregue;73.2
828;762;2024-12-26;Cartao de Credito;Entregue;149.76
829;104;2025-11-03;Boleto;Entregue com Atraso;143.01
830;1468;2025-08-29;Cartao de Debito;Cancelado;87.27
831;1202;2025-04-27;Cartao de Credito;Entregue;15.0
832;1671;2025-08-02;Pix;Entregue;25.88
833;142;2024-08-11;Cartao de Credito;Cancelado;448.89
834;977;2025-07-20;Cartao de Credito;Entregue;21.41
835;489;2024-09-20;Pix;Entregue;125.95
836;801;2025-05-19;Cartao de Debito;Entregue;82.44
837;966;2024-12-24;Cartao de Debito;Entregue com Atraso;152.81
838;1571;2026-03-27;Pix;Entregue;87.18
839;1474;2026-07-05;Pix;Entregue;31.1
840;448;2024-11-26;Boleto;Entregue;136.08
841;40;2026-07-21;Pix;Entregue com Atraso;91.26
842;847;2024-10-02;Pix;Em Transito;23.29
843;1531;2024-08-16;Cartao de Credito;Entregue;254.92
844;291;2025-09-07;Pix;Entregue;110.19
845;191;2025-04-29;Pix;Entregue;51.34
846;1762;2024-12-21;Cartao de Credito;Entregue;80.87
847;1121;2026-02-06;Cartao de Credito;Entregue;30.34
848;1520;2024-09-04;Cartao de Debito;Entregue;43.96
849;1083;2026-07-10;Cartao de Credito;Cancelado;93.16
850;122;2024-10-26;Cartao de Credito;Entregue;54.8
851;1658;2025-03-29;Boleto;Entregue;30.59
852;352;2026-04-23;Pix;Entregue;115.29
853;1745;2025-12-20;Pix;Entregue;121.0
854;1490;2024-12-11;Cartao de Credito;Entregue;360.59
855;1160;2026-06-30;Pix;Entregue;65.53
856;1550;2025-09-04;Cartao de Credito;Entregue;53.13
857;1364;2025-07-17;Boleto;Entregue;152.84
858;368;2025-07-28;Boleto;Entregue;50.66
859;962;2026-03-13;Boleto;Entregue com Atraso;89.44
860;1228;2025-07-02;Cartao de Credito;Entregue com Atraso;64.56
861;319;2026-03-27;Cartao de Credito;Entregue;116.08
862;407;2025-12-30;Cartao de Credito;Entregue com Atraso;98.4
863;487;2025-08-31;Cartao de Debito;Entregue;32.9
864;531;2025-04-25;Cartao de Credito;Entregue;91.2
865;208;2025-12-06;Pix;Entregue;73.64
866;496;2024-09-08;Cartao de Credito;Entregue;47.45
867;610;2025-07-02;Cartao de Credito;Entregue;75.71
868;841;2026-01-20;Cartao de Credito;Entregue com Atraso;18.02
869;489;2025-01-01;Pix;Entregue;54.3
870;641;2025-11-11;Cartao de Credito;Entregue;635.39
871;299;2024-12-19;Cartao de Debito;Entregue;334.66
872;251;2026-07-25;Cartao de Credito;Entregue;464.06
873;1502;2025-05-22;Cartao de Credito;Entregue;209.43
874;1151;2026-03-24;Pix;Entregue;496.86
875;384;2026-05-11;Pix;Entregue com Atraso;61.62
876;1115;2025-12-16;Cartao de Credito;Cancelado;64.33
877;540;2025-09-28;Cartao de Credito;Entregue;167.1
878;1654;2025-05-22;Cartao de Credito;Cancelado;135.73
879;360;2024-10-04;Cartao de Credito;Entregue;231.07
880;487;2025-01-11;Cartao de Credito;Entregue;21.21
881;937;2024-10-29;Pix;Entregue;156.28
882;1307;2025-08-07;Pix;Entregue;98.72
883;606;2026-04-26;Cartao de Credito;Entregue com Atraso;206.38
884;814;2024-12-02;Pix;Entregue;70.27
885;1057;2025-02-07;Cartao de Debito;Em Transito;45.72
886;1640;2025-03-08;Pix;Em Transito;154.66
887;1242;2025-04-08;Boleto;Entregue com Atraso;195.42
888;830;2025-12-18;Cartao de Credito;Entregue com Atraso;80.78
889;466;2025-12-24;Pix;Entregue com Atraso;126.73
890;1057;2024-08-03;Cartao de Credito;Entregue;14.25
891;1081;2026-01-22;Cartao de Debito;Entregue com Atraso;52.42
892;1052;2026-02-23;Cartao de Debito;Entregue;59.04
893;182;2025-08-09;Cartao de Credito;Entregue com Atraso;198.02
894;836;2025-12-29;Pix;Entregue;74.05
895;1572;2026-06-15;Pix;Entregue;289.42
896;1340;2025-02-23;Cartao de Credito;Cancelado;43.88
897;1523;2026-03-11;Cartao de Credito;Entregue;15.0
898;1279;2024-11-04;Cartao de Credito;Entregue;181.02
899;567;2025-12-03;Cartao de Credito;Em Transito;122.59
900;150;2026-07-05;Pix;Entregue;331.1
901;1347;2026-06-21;Cartao de Credito;Entregue;60.04
902;1109;2024-09-02;Pix;Entregue com Atraso;313.78
903;1279;2024-09-07;Cartao de Credito;Entregue;74.05
904;825;2026-06-13;Boleto;Entregue com Atraso;144.18
905;166;2024-08-24;Boleto;Entregue;120.12
906;269;2025-05-21;Cartao de Credito;Entregue;84.9
907;1176;2025-03-08;Pix;Entregue;90.89
908;30;2024-11-08;Cartao de Credito;Entregue;33.59
909;609;2025-08-11;Cartao de Credito;Entregue com Atraso;12.75
910;1596;2025-01-07;Cartao de Credito;Cancelado;166.1
911;801;2026-03-28;Cartao de Credito;Entregue;21.24
912;196;2025-06-24;Cartao de Credito;Em Transito;271.24
913;662;2025-09-20;Cartao de Debito;Entregue;326.35
914;670;2025-10-10;Boleto;Cancelado;49.46
915;462;2025-10-19;Cartao de Credito;Entregue;74.68
916;66;2024-08-28;Boleto;Entregue com Atraso;15.0
917;1334;2024-11-01;Pix;Entregue;17.12
918;1202;2025-11-02;Cartao de Credito;Entregue;304.08
919;1262;2025-07-07;Cartao de Credito;Entregue;226.1
920;805;2025-07-24;Pix;Entregue;14.25
