item_id;pedido_id;produto_id;quantidade;desconto_pct;subtotal
996;512;72;1;10;121.1
997;512;99;2;0;54.3
998;513;108;2;0;109.9
999;513;30;1;5;14.25
1000;513;41;1;0;22.53
1001;514;44;1;0;84.44
1002;514;104;1;0;15.0
1003;515;72;2;0;269.12
1004;515;38;1;5;52.9
1005;516;110;1;0;83.15
1006;516;34;1;0;21.33
1007;517;29;1;0;15.0
1008;518;89;3;0;62.28
1009;519;3;2;0;161.56
1010;520;109;1;0;15.0
1011;521;103;2;15;50.81
1012;521;34;1;0;21.33
1013;521;56;3;0;71.55
1014;521;48;2;20;52.37
1015;521;47;1;0;16.67
1016;522;106;1;5;32.83
1017;523;35;1;0;34.49
1018;524;3;2;0;161.56
1019;524;72;1;0;134.56
1020;524;58;1;20;112.65
1021;524;84;1;0;25.67
1022;524;8;2;0;30.0
1023;525;28;1;0;35.73
1024;525;85;1;10;37.35
1025;525;58;1;0;140.81
1026;525;40;2;20;24.0
1027;525;69;1;10;19.09
1028;526;10;1;0;65.67
1029;527;23;1;15;48.58
1030;527;107;1;0;77.52
1031;527;24;1;0;219.58
1032;528;18;1;0;44.38
1033;528;109;1;5;14.25
1034;529;45;3;5;445.4
1035;530;72;1;0;134.56
1036;530;8;1;20;12.0
1037;531;73;3;0;45.0
1038;531;48;1;0;32.73
1039;531;110;1;0;83.15
1040;531;9;2;15;35.09
1041;532;99;1;10;24.43
1042;532;23;1;0;57.15
1043;532;65;1;20;39.26
1044;533;76;1;0;36.72
1045;533;67;1;0;23.19
1046;534;50;1;0;48.76
1047;534;101;1;0;21.1
1048;535;6;2;15;111.98
1049;535;46;2;15;277.51
1050;535;8;1;10;13.5
1051;536;73;1;10;13.5
1052;536;74;1;0;47.75
1053;536;90;1;10;43.78
1054;536;69;1;5;20.15
1055;537;72;1;0;134.56
1056;538;6;3;0;197.61
1057;538;25;1;15;28.55
1058;539;39;1;0;36.63
1059;540;23;1;5;54.29
1060;540;66;2;0;117.26
1061;541;27;1;5;74.05
1062;542;1;2;10;38.38
1063;542;116;3;20;235.32
1064;542;31;2;0;135.28
1065;542;85;2;0;83.0
1066;543;88;2;0;91.26
1067;543;74;3;5;136.09
1068;543;91;2;0;52.42
1069;543;111;1;10;38.79
1070;544;81;1;5;17.23
1071;544;89;1;5;19.72
1072;545;9;1;15;17.54
1073;545;24;1;5;208.6
1074;545;69;3;0;63.63
1075;546;51;2;20;245.25
1076;546;106;1;0;34.56
1077;546;114;1;20;41.38
1078;547;11;2;10;192.08
1079;548;99;1;15;23.08
1080;549;2;3;0;57.06
1081;550;51;1;0;153.28
1082;550;49;1;0;93.55
1083;551;108;1;0;54.95
1084;552;9;1;0;20.64
1085;553;116;1;0;98.05
1086;554;110;2;0;166.3
1087;554;29;1;0;15.0
1088;555;79;1;15;103.16
1089;556;59;1;15;16.91
1090;556;62;1;0;35.91
1091;556;118;1;20;34.33
1092;556;116;1;0;98.05
1093;556;20;1;5;55.17
1094;557;70;1;0;222.92
1095;557;110;2;0;166.3
1096;558;50;1;0;48.76
1097;558;60;1;5;90.2
1098;559;94;1;0;97.26
1099;559;85;2;10;74.7
1100;559;101;1;0;21.1
1101;559;80;1;0;42.06
1102;560;80;1;0;42.06
1103;560;53;2;5;134.84
1104;560;7;3;0;105.06
1105;561;35;1;10;31.04
1106;561;96;1;5;153.17
1107;562;17;1;5;28.52
1108;562;98;2;0;144.18
1109;562;120;1;0;42.15
1110;563;7;1;15;29.77
1111;563;43;1;5;104.68
1112;563;110;3;0;249.45
1113;564;61;1;0;61.23
1114;564;44;2;0;168.88
1115;564;91;2;0;52.42
1116;565;90;1;15;41.34
1117;565;36;3;5;138.37
1118;566;61;2;5;116.34
1119;566;49;3;0;280.65
1120;566;62;1;5;34.11
1121;566;22;1;0;18.71
1122;567;114;1;5;49.14
1123;567;48;2;0;65.46
1124;567;9;3;20;49.54
1125;567;23;1;5;54.29
1126;567;18;1;10;39.94
1127;568;115;1;20;17.13
1128;569;118;1;15;36.47
1129;569;4;1;0;32.8
1130;570;98;1;5;68.49
1131;571;95;1;0;48.91
1132;571;74;2;0;95.5
1133;572;66;2;10;105.53
1134;573;25;1;0;33.59
1135;574;66;2;0;117.26
1136;575;74;2;10;85.95
1137;576;117;1;0;69.98
1138;577;79;1;0;121.36
1139;577;16;2;15;63.48
1140;578;7;1;0;35.02
1141;579;78;1;5;55.14
1142;579;91;2;0;52.42
1143;579;24;1;0;219.58
1144;579;61;3;0;183.69
1145;579;37;2;5;47.48
1146;580;42;2;0;36.56
1147;581;28;1;0;35.73
1148;581;55;1;0;15.0
1149;582;9;1;15;17.54
1150;583;2;1;0;19.02
1151;583;96;2;15;274.09
1152;584;108;1;0;54.95
1153;585;96;1;5;153.17
1154;586;102;2;20;37.66
1155;587;54;1;0;30.38
1156;587;4;3;5;93.48
1157;587;112;1;0;15.0
1158;588;28;1;0;35.73
1159;588;13;1;0;33.04
1160;588;3;1;10;72.7
1161;588;51;2;0;306.56
1162;589;21;1;0;35.69
1163;589;63;3;5;259.61
1164;589;86;1;0;15.0
1165;589;8;1;0;15.0
1166;590;81;1;5;17.23
1167;591;104;2;0;30.0
1168;591;89;3;0;62.28
1169;592;117;2;5;132.96
1170;592;112;2;0;30.0
1171;593;17;3;10;81.05
1172;594;32;1;0;50.66
1173;594;63;1;0;91.09
1174;594;73;2;5;28.5
1175;595;94;1;0;97.26
1176;595;35;2;5;65.53
1177;595;9;1;10;18.58
1178;595;58;1;0;140.81
1179;596;35;3;0;103.47
1180;597;119;1;0;94.67
1181;598;49;1;10;84.19
1182;599;83;2;0;383.22
1183;600;57;2;0;73.06
1184;601;76;1;20;29.38
1185;602;93;1;0;15.0
1186;603;5;1;10;34.32
1187;603;83;1;0;191.61
1188;603;37;1;5;23.74
1189;604;92;1;10;131.9
1190;605;52;1;0;25.88
1191;606;27;1;0;77.95
1192;607;4;1;5;31.16
1193;607;7;1;0;35.02
1194;608;50;2;5;92.64
1195;609;71;1;5;21.15
1196;609;9;1;5;19.61
1197;610;107;1;0;77.52
1198;610;22;1;5;17.77
1199;611;26;2;0;76.48
1200;612;58;3;5;401.31
1201;612;78;2;0;116.08
1202;613;26;1;0;38.24
1203;613;98;1;0;72.09
1204;613;73;1;0;15.0
1205;614;33;1;0;41.22
1206;614;28;1;0;35.73
1207;614;66;1;5;55.7
1208;614;4;1;0;32.8
1209;615;102;2;0;47.08
1210;615;86;1;15;12.75
1211;616;1;1;0;21.32
1212;617;55;2;0;30.0
1213;617;95;1;0;48.91
1214;618;114;1;5;49.14
1215;618;103;3;10;80.7
1216;618;118;2;15;72.95
1217;618;27;1;0;77.95
1218;619;35;1;0;34.49
1219;619;3;1;0;80.78
1220;620;60;1;20;75.96
1221;621;91;1;10;23.59
1222;621;37;1;0;24.99
1223;621;93;2;0;30.0
1224;622;110;1;5;78.99
1225;622;56;2;5;45.31
1226;623;61;1;5;58.17
1227;623;70;1;5;211.77
1228;624;60;3;10;256.37
1229;625;47;1;0;16.67
1230;625;56;1;15;20.27
1231;626;6;1;15;55.99
1232;627;21;1;20;28.55
1233;627;109;2;10;27.0
1234;627;103;1;10;26.9
1235;628;33;1;15;35.04
1236;628;120;1;5;40.04
1237;629;71;1;10;20.03
1238;629;120;1;0;42.15
1239;629;51;1;10;137.95
1240;630;97;1;15;12.75
1241;630;25;3;10;90.69
1242;631;39;1;0;36.63
1243;631;106;2;0;69.12
1244;631;27;1;0;77.95
1245;632;55;1;5;14.25
1246;632;46;1;0;163.24
1247;632;85;1;5;39.42
1248;632;52;2;5;49.17
1249;633;4;1;0;32.8
1250;634;113;3;5;180.58
1251;634;45;3;0;468.84
1252;635;93;2;5;28.5
1253;636;5;1;0;38.13
1254;636;42;1;0;18.28
1255;636;40;1;5;14.25
1256;636;71;1;0;22.26
1257;636;100;1;0;90.89
1258;637;84;1;5;24.39
1259;637;93;1;15;12.75
1260;637;7;1;0;35.02
1261;637;33;1;0;41.22
1262;638;32;1;5;48.13
1263;638;1;1;0;21.32
1264;639;109;1;0;15.0
1265;639;64;1;15;12.75
1266;640;4;1;10;29.52
1267;640;57;1;5;34.7
1268;641;36;1;0;48.55
1269;641;56;1;0;23.85
1270;642;119;2;0;189.34
1271;643;70;1;0;222.92
1272;643;48;3;5;93.28
1273;644;18;1;0;44.38
1274;645;75;1;15;33.06
1275;645;68;1;15;136.75
1276;646;13;1;5;31.39
1277;646;23;1;10;51.44
1278;647;62;1;0;35.91
1279;647;66;2;10;105.53
1280;647;10;1;0;65.67
1281;648;51;1;5;145.62
1282;649;117;1;5;66.48
1283;650;77;1;0;15.0
1284;651;115;2;10;38.54
1285;652;118;2;5;81.53
1286;652;44;2;10;151.99
1287;652;39;1;0;36.63
1288;653;77;2;0;30.0
1289;653;85;1;5;39.42
1290;654;35;3;15;87.95
1291;655;73;1;0;15.0
1292;655;25;1;0;33.59
1293;655;45;1;5;148.47
1294;655;40;1;5;14.25
1295;656;70;1;0;222.92
1296;657;82;1;5;17.87
1297;657;32;1;15;43.06
1298;657;27;2;0;155.9
1299;658;33;1;0;41.22
1300;659;120;1;0;42.15
1301;660;26;1;0;38.24
1302;660;35;3;5;98.3
1303;661;98;2;0;144.18
1304;662;13;2;5;62.78
1305;663;80;1;0;42.06
1306;664;71;1;0;22.26
1307;665;106;1;0;34.56
1308;665;50;1;5;46.32
1309;665;27;1;20;62.36
1310;666;59;1;15;16.91
1311;667;75;2;10;70.0
1312;668;57;1;0;36.53
1313;668;20;1;0;58.07
1314;669;113;1;0;63.36
1315;670;19;1;5;59.01
1316;671;46;1;0;163.24
1317;672;88;1;0;45.63
1318;672;120;2;0;84.3
1319;672;73;1;0;15.0
1320;672;32;1;5;48.13
1321;672;83;2;0;383.22
1322;673;21;1;10;32.12
1323;674;49;1;10;84.19
1324;675;11;1;0;106.71
1325;676;30;1;0;15.0
1326;676;53;1;0;70.97
1327;676;40;1;10;13.5
1328;676;22;3;15;47.71
1329;677;3;2;0;161.56
1330;678;69;1;10;19.09
1331;678;16;1;0;37.34
1332;678;100;3;0;272.67
1333;679;65;2;0;98.14
1334;680;107;2;0;155.04
1335;680;48;1;5;31.09
1336;680;74;1;0;47.75
1337;681;59;1;0;19.9
1338;682;83;1;5;182.03
1339;682;67;1;5;22.03
1340;683;17;1;5;28.52
1341;683;104;1;0;15.0
1342;683;5;1;0;38.13
1343;684;28;1;0;35.73
1344;684;56;2;10;42.93
1345;684;100;1;5;86.35
1346;685;33;1;0;41.22
1347;685;63;1;0;91.09
1348;685;52;3;0;77.64
1349;685;60;1;5;90.2
1350;686;84;2;0;51.34
1351;687;109;1;15;12.75
1352;687;62;1;20;28.73
1353;687;9;1;5;19.61
1354;687;46;1;0;163.24
1355;687;43;1;0;110.19
1356;688;42;1;0;18.28
1357;689;66;1;10;52.77
1358;690;106;1;5;32.83
1359;691;12;1;0;47.45
1360;691;79;1;20;97.09
1361;691;50;1;5;46.32
1362;691;36;1;10;43.7
1363;692;9;1;0;20.64
1364;693;87;1;0;26.68
1365;694;34;1;15;18.13
1366;694;74;1;5;45.36
1367;694;72;1;0;134.56
1368;695;115;1;0;21.41
1369;695;32;1;0;50.66
1370;696;76;1;10;33.05
1371;697;32;1;0;50.66
1372;698;73;1;0;15.0
1373;699;119;1;10;85.2
1374;699;114;1;0;51.73
1375;699;8;1;15;12.75
1376;700;51;1;0;153.28
1377;700;76;1;10;33.05
1378;700;28;1;5;33.94
1379;700;52;1;10;23.29
1380;701;64;1;20;12.0
1381;701;115;2;5;40.68
1382;702;108;1;5;52.2
1383;703;40;1;0;15.0
1384;704;22;2;10;33.68
1385;705;107;1;0;77.52
1386;705;79;1;0;121.36
1387;706;37;1;10;22.49
1388;707;40;2;0;30.0
1389;707;38;3;10;150.34
1390;707;84;2;5;48.77
1391;707;91;1;0;26.21
1392;708;14;3;0;580.29
1393;709;92;1;0;146.56
1394;709;62;1;15;30.52
1395;710;84;1;0;25.67
1396;710;5;1;10;34.32
1397;710;47;2;0;33.34
1398;710;21;2;0;71.38
1399;711;96;1;20;128.98
1400;711;91;2;10;47.18
1401;711;55;1;10;13.5
1402;712;19;1;0;62.12
1403;712;6;1;0;65.87
1404;712;114;1;0;51.73
1405;712;18;1;0;44.38
1406;712;31;1;5;64.26
1407;713;28;1;5;33.94
1408;713;19;1;0;62.12
1409;714;56;3;10;64.4
1410;714;99;1;5;25.79
1411;715;3;1;5;76.74
1412;716;114;1;15;43.97
1413;716;78;2;0;116.08
1414;717;75;1;0;38.89
1415;717;33;1;0;41.22
1416;718;103;2;15;50.81
1417;718;36;1;10;43.7
1418;718;69;1;10;19.09
1419;718;105;2;10;114.37
1420;719;37;1;0;24.99
1421;719;100;3;5;259.04
1422;720;43;1;15;93.66
1423;721;38;1;0;55.68
1424;722;37;1;5;23.74
1425;722;40;1;0;15.0
1426;722;70;1;15;189.48
1427;723;23;1;0;57.15
1428;723;15;2;0;48.58
1429;723;98;1;0;72.09
1430;723;58;1;10;126.73
1431;724;33;1;15;35.04
1432;725;67;2;0;46.38
1433;726;97;1;10;13.5
1434;727;100;1;0;90.89
1435;727;76;3;0;110.16
1436;728;48;1;0;32.73
1437;729;48;1;5;31.09
1438;729;84;1;0;25.67
1439;730;15;1;0;24.29
1440;730;76;3;5;104.65
1441;731;32;1;0;50.66
1442;731;40;1;0;15.0
1443;732;49;3;0;280.65
1444;733;95;1;0;48.91
1445;733;39;1;0;36.63
1446;734;47;3;10;45.01
1447;734;15;1;0;24.29
1448;734;13;1;5;31.39
1449;735;70;2;10;401.26
1450;735;117;1;5;66.48
1451;736;52;2;0;51.76
1452;737;18;3;5;126.48
1453;737;9;1;0;20.64
1454;737;13;1;0;33.04
1455;738;32;1;15;43.06
1456;738;11;1;0;106.71
1457;738;43;2;0;220.38
1458;738;22;1;0;18.71
1459;739;67;2;5;44.06
1460;740;79;1;0;121.36
1461;741;75;1;0;38.89
1462;742;1;1;0;21.32
1463;742;15;1;0;24.29
1464;743;92;1;20;117.25
1465;744;15;1;5;23.08
1466;745;19;1;5;59.01
1467;746;88;1;0;45.63
1468;746;36;1;0;48.55
1469;747;36;1;0;48.55
1470;747;56;1;0;23.85
1471;748;15;2;0;48.58
1472;749;9;1;5;19.61
1473;749;76;1;5;34.88
1474;749;59;1;0;19.9
1475;750;100;1;0;90.89
1476;751;93;1;0;15.0
1477;752;9;1;15;17.54
1478;753;120;1;15;35.83
1479;753;72;2;5;255.66
1480;753;110;3;0;249.45
1481;753;79;3;0;364.08
1482;754;24;1;5;208.6
1483;754;14;1;5;183.76
1484;755;73;1;15;12.75
1485;755;46;1;10;146.92
1486;755;13;1;10;29.74
1487;755;49;1;0;93.55
1488;755;61;1;5;58.17
1489;756;6;1;0;65.87
1490;757;92;1;0;146.56
1491;757;18;1;0;44.38
1492;758;114;2;0;103.46
1493;758;58;2;5;267.54
1494;759;98;1;5;68.49
1495;759;31;1;5;64.26
1496;760;102;1;5;22.36
1497;760;53;2;0;141.94
1498;760;114;1;0;51.73
1499;760;43;1;0;110.19
1500;760;13;1;0;33.04
1501;761;106;1;5;32.83
1502;762;8;1;0;15.0
1503;763;97;2;0;30.0
1504;764;49;1;0;93.55
1505;765;21;1;0;35.69
1506;766;92;2;0;293.12
1507;766;72;2;5;255.66
1508;767;77;1;5;14.25
1509;768;41;1;0;22.53
1510;769;60;2;0;189.9
1511;769;119;1;15;80.47
1512;769;12;1;5;45.08
1513;770;92;2;0;293.12
1514;770;95;1;15;41.57
1515;771;114;1;5;49.14
1516;771;10;1;0;65.67
1517;772;63;2;0;182.18
1518;773;57;1;5;34.7
1519;774;44;2;10;151.99
1520;774;4;1;10;29.52
1521;774;5;1;0;38.13
1522;774;98;1;5;68.49
1523;774;2;1;0;19.02
1524;775;69;1;5;20.15
1525;775;83;3;0;574.83
1526;775;48;1;0;32.73
1527;776;38;1;0;55.68
1528;777;67;2;0;46.38
1529;778;61;1;0;61.23
1530;779;49;1;5;88.87
1531;779;45;1;0;156.28
1532;779;82;1;0;18.81
1533;779;44;1;10;76.0
1534;780;22;2;0;37.42
1535;781;53;1;5;67.42
1536;782;82;2;0;37.62
1537;782;110;1;0;83.15
1538;783;114;2;5;98.29
1539;783;72;1;5;127.83
1540;784;120;1;0;42.15
1541;784;32;2;0;101.32
1542;785;52;1;0;25.88
1543;786;39;1;0;36.63
1544;787;28;1;10;32.16
1545;787;14;1;15;164.42
1546;788;97;1;0;15.0
1547;789;44;1;0;84.44
1548;789;70;3;15;568.45
1549;790;111;1;10;38.79
1550;790;38;1;15;47.33
1551;790;66;2;5;111.4
1552;791;36;3;0;145.65
1553;791;43;2;0;220.38
1554;791;93;1;0;15.0
1555;792;28;1;10;32.16
1556;793;51;1;0;153.28
1557;793;94;1;0;97.26
1558;794;7;1;0;35.02
1559;795;83;1;0;191.61
1560;796;79;2;0;242.72
1561;796;98;1;0;72.09
1562;796;65;1;0;49.07
1563;796;64;1;10;13.5
1564;797;104;1;0;15.0
1565;798;2;1;0;19.02
1566;798;32;1;0;50.66
1567;799;1;2;5;40.51
1568;800;40;1;10;13.5
1569;801;29;1;0;15.0
1570;801;30;2;5;28.5
1571;802;28;1;0;35.73
1572;803;33;3;5;117.48
1573;804;6;1;10;59.28
1574;804;107;1;15;65.89
1575;804;47;1;20;13.34
1576;804;81;1;0;18.14
1577;805;25;2;0;67.18
1578;805;112;1;5;14.25
1579;805;8;2;10;27.0
1580;805;67;1;5;22.03
1581;806;115;1;0;21.41
1582;807;109;1;5;14.25
1583;807;63;2;5;173.07
1584;808;39;2;0;73.26
1585;809;111;1;5;40.95
1586;810;79;1;0;121.36
1587;810;93;1;5;14.25
1588;811;9;1;5;19.61
1589;811;103;3;5;85.19
1590;812;91;3;0;78.63
1591;812;74;1;10;42.98
1592;812;80;2;5;79.91
1593;813;87;3;0;80.04
1594;813;98;2;0;144.18
1595;814;19;1;0;62.12
1596;814;43;2;15;187.32
1597;815;108;2;10;98.91
1598;816;8;1;0;15.0
1599;816;53;1;0;70.97
1600;817;57;1;0;36.53
1601;818;78;1;0;58.04
1602;818;117;3;0;209.94
1603;819;115;2;0;42.82
1604;819;45;1;5;148.47
1605;819;53;1;0;70.97
1606;820;19;1;0;62.12
1607;820;56;1;5;22.66
1608;821;62;2;0;71.82
1609;822;44;3;10;227.99
1610;823;76;2;0;73.44
1611;824;22;1;0;18.71
1612;824;62;2;0;71.82
1613;824;97;1;15;12.75
1614;825;26;1;5;36.33
1615;826;9;1;0;20.64
1616;827;42;1;0;18.28
1617;827;7;1;0;35.02
1618;827;59;1;0;19.9
1619;828;35;2;0;68.98
1620;828;3;1;0;80.78
1621;829;53;1;0;70.97
1622;829;86;1;0;15.0
1623;829;17;2;5;57.04
1624;830;120;1;10;37.94
1625;830;78;1;15;49.33
1626;831;30;1;0;15.0
1627;832;52;1;0;25.88
1628;833;87;1;0;26.68
1629;833;14;1;0;193.43
1630;833;11;2;20;170.74
1631;833;78;1;0;58.04
1632;834;115;1;0;21.41
1633;835;7;2;0;70.04
1634;835;19;1;10;55.91
1635;836;33;2;0;82.44
1636;837;66;2;0;117.26
1637;837;22;2;5;35.55
1638;838;34;3;0;63.99
1639;838;67;1;0;23.19
1640;839;106;1;10;31.1
1641;840;41;1;0;22.53
1642;840;53;2;20;113.55
1643;841;88;2;0;91.26
1644;842;52;1;10;23.29
1645;843;11;2;0;213.42
1646;843;85;1;0;41.5
1647;844;43;1;0;110.19
1648;845;84;2;0;51.34
1649;846;77;1;0;15.0
1650;846;6;1;0;65.87
1651;847;21;1;15;30.34
1652;848;108;1;20;43.96
1653;849;39;1;10;32.97
1654;849;113;1;5;60.19
1655;850;59;2;0;39.8
1656;850;104;1;0;15.0
1657;851;26;1;20;30.59
1658;852;79;1;5;115.29
1659;853;110;1;0;83.15
1660;853;80;1;10;37.85
1661;854;96;2;0;322.46
1662;854;5;1;0;38.13
1663;855;35;2;5;65.53
1664;856;73;1;0;15.0
1665;856;5;1;0;38.13
1666;857;68;1;5;152.84
1667;858;32;1;0;50.66
1668;859;29;1;15;12.75
1669;859;111;1;0;43.1
1670;859;25;1;0;33.59
1671;860;120;1;15;35.83
1672;860;62;1;20;28.73
1673;861;78;2;0;116.08
1674;862;4;3;0;98.4
1675;863;42;2;10;32.9
1676;864;16;1;0;37.34
1677;864;113;1;15;53.86
1678;865;107;1;5;73.64
1679;866;12;1;0;47.45
1680;867;80;2;10;75.71
1681;868;41;1;20;18.02
1682;869;99;2;0;54.3
1683;870;90;1;5;46.21
1684;870;76;1;0;36.72
1685;870;68;1;0;160.88
1686;870;61;2;0;122.46
1687;870;72;2;0;269.12
1688;871;100;3;10;245.4
1689;871;55;1;0;15.0
1690;871;54;2;0;60.76
1691;871;8;1;10;13.5
1692;872;86;1;5;14.25
1693;872;36;1;0;48.55
1694;872;70;2;10;401.26
1695;873;117;1;20;55.98
1696;873;16;1;15;31.74
1697;873;11;1;0;106.71
1698;873;104;1;0;15.0
1699;874;17;2;10;54.04
1700;874;83;2;10;344.9
1701;874;113;1;0;63.36
1702;874;106;1;0;34.56
1703;875;37;1;0;24.99
1704;875;39;1;0;36.63
1705;876;120;1;15;35.83
1706;876;29;2;5;28.5
1707;877;66;3;5;167.1
1708;878;104;1;0;15.0
1709;878;105;2;5;120.73
1710;879;83;1;0;191.61
1711;879;1;1;0;21.32
1712;879;81;1;0;18.14
1713;880;69;1;0;21.21
1714;881;45;1;0;156.28
1715;882;20;2;15;98.72
1716;883;95;2;5;92.93
1717;883;59;1;0;19.9
1718;883;49;1;0;93.55
1719;884;28;1;5;33.94
1720;884;26;1;5;36.33
1721;885;23;1;20;45.72
1722;886;94;1;5;92.4
1723;886;55;1;0;15.0
1724;886;103;1;0;29.89
1725;886;42;1;5;17.37
1726;887;41;3;0;67.59
1727;887;72;1;5;127.83
1728;888;3;1;0;80.78
1729;889;58;1;10;126.73
1730;890;8;1;5;14.25
1731;891;91;2;0;52.42
1732;892;4;2;10;59.04
1733;893;71;1;0;22.26
1734;893;25;2;0;67.18
1735;893;23;2;5;108.58
1736;894;27;1;5;74.05
1737;895;51;1;10;137.95
1738;895;119;2;20;151.47
1739;896;50;1;10;43.88
1740;897;112;1;0;15.0
1741;898;100;1;5;86.35
1742;898;119;1;0;94.67
1743;899;8;2;15;25.5
1744;899;79;1;20;97.09
1745;900;19;1;0;62.12
1746;900;51;1;10;137.95
1747;900;7;2;20;56.03
1748;900;82;1;10;16.93
1749;900;20;1;0;58.07
1750;901;17;2;0;60.04
1751;902;119;2;15;160.94
1752;902;68;1;5;152.84
1753;903;27;1;5;74.05
1754;904;98;2;0;144.18
1755;905;18;1;0;44.38
1756;905;119;1;20;75.74
1757;906;25;1;20;26.87
1758;906;90;1;10;43.78
1759;906;109;1;5;14.25
1760;907;100;1;0;90.89
1761;908;25;1;0;33.59
1762;909;109;1;15;12.75
1763;910;55;1;0;15.0
1764;910;16;1;0;37.34
1765;910;47;1;0;16.67
1766;910;79;1;20;97.09
1767;911;37;1;15;21.24
1768;912;88;1;5;43.35
1769;912;81;2;0;36.28
1770;912;83;1;0;191.61
1771;913;58;2;0;281.62
1772;913;48;1;0;32.73
1773;913;55;1;20;12.0
1774;914;108;1;10;49.46
1775;915;16;2;0;74.68
1776;916;30;1;0;15.0
1777;917;2;1;10;17.12
1778;918;14;1;0;193.43
1779;918;44;1;0;84.44
1780;918;91;1;0;26.21
1781;919;47;1;0;16.67
1782;919;68;1;0;160.88
1783;919;36;1;0;48.55
1784;920;55;1;5;14.25
1785;921;86;2;10;27.0
1786;922;33;2;15;70.07
1787;923;107;1;0;77.52
1788;923;18;1;20;35.5
1789;924;4;1;0;32.8
1790;924;97;1;0;15.0
1791;925;31;1;15;57.49
1792;926;35;1;0;34.49
1793;926;74;3;0;143.25
1794;927;76;1;10;33.05
1795;928;29;1;0;15.0
1796;928;83;1;0;191.61
1797;929;49;3;0;280.65
1798;930;107;1;0;77.52
1799;931;75;2;20;62.22
1800;931;73;1;0;15.0
1801;932;85;1;0;41.5
1802;932;18;2;10;79.88
1803;932;4;1;0;32.8
1804;932;28;2;5;67.89
1805;932;60;1;5;90.2
1806;933;103;1;10;26.9
1807;933;11;1;5;101.37
1808;933;31;2;10;121.75
1809;933;48;1;0;32.73
1810;934;81;3;15;46.26
1811;934;76;1;10;33.05
1812;935;18;1;0;44.38
1813;936;57;3;0;109.59
1814;937;6;1;0;65.87
1815;938;77;1;10;13.5
1816;939;35;1;0;34.49
1817;939;102;2;0;47.08
1818;939;22;1;0;18.71
1819;940;35;1;0;34.49
1820;940;6;1;15;55.99
1821;941;116;1;0;98.05
1822;942;43;1;0;110.19
1823;942;93;3;5;42.75
1824;943;6;2;15;111.98
1825;944;93;3;0;45.0
1826;944;34;1;0;21.33
1827;945;19;1;15;52.8
1828;946;17;1;5;28.52
1829;946;1;2;0;42.64
1830;947;56;1;0;23.85
1831;948;80;2;0;84.12
1832;949;46;2;5;310.16
1833;949;85;2;20;66.4
1834;950;115;1;20;17.13
1835;950;1;1;0;21.32
1836;951;117;1;20;55.98
1837;951;22;2;0;37.42
1838;952;25;1;0;33.59
1839;953;62;3;0;107.73
1840;953;115;1;5;20.34
1841;953;117;1;5;66.48
1842;954;111;1;5;40.95
1843;954;52;1;0;25.88
1844;955;42;1;15;15.54
1845;956;104;1;20;12.0
1846;956;118;1;5;40.76
1847;957;12;1;0;47.45
1848;957;42;1;0;18.28
1849;957;44;1;5;80.22
1850;957;76;1;0;36.72
1851;958;114;1;0;51.73
1852;958;89;1;5;19.72
1853;958;6;1;5;62.58
1854;958;45;2;5;296.93
1855;959;17;1;0;30.02
1856;959;13;1;0;33.04
1857;960;104;1;20;12.0
1858;960;18;1;0;44.38
1859;961;111;1;0;43.1
1860;961;72;1;0;134.56
1861;961;79;1;10;109.22
1862;961;56;3;0;71.55
1863;962;74;2;20;76.4
1864;962;58;1;0;140.81
1865;962;101;1;0;21.1
1866;962;40;1;10;13.5
1867;963;24;1;0;219.58
1868;963;99;1;5;25.79
1869;963;54;1;0;30.38
1870;964;24;1;0;219.58
1871;965;61;1;10;55.11
1872;965;40;1;0;15.0
1873;966;117;3;0;209.94
1874;967;1;1;5;20.25
1875;967;98;3;0;216.27
1876;967;116;1;5;93.15
1877;967;69;1;0;21.21
1878;967;2;1;15;16.17
1879;968;92;1;0;146.56
1880;969;7;1;10;31.52
1881;969;27;1;0;77.95
1882;969;68;1;5;152.84
1883;969;33;1;10;37.1
1884;970;34;3;0;63.99
1885;971;113;1;10;57.02
1886;971;33;3;0;123.66
1887;972;60;1;0;94.95
1888;973;92;3;0;439.68
1889;974;11;2;0;213.42
1890;974;58;1;5;133.77
1891;974;57;1;5;34.7
1892;975;49;1;0;93.55
1893;975;88;1;5;43.35
1894;976;32;1;5;48.13
1895;976;106;1;0;34.56
1896;976;6;3;20;158.09
1897;977;30;2;15;25.5
1898;977;43;1;10;99.17
1899;978;51;1;0;153.28
1900;978;57;2;10;65.75
1901;979;47;1;0;16.67
1902;979;34;1;10;19.2
1903;980;91;2;0;52.42
1904;981;31;1;0;67.64
1905;981;83;1;0;191.61
1906;982;55;1;10;13.5
1907;982;76;2;10;66.1
1908;983;18;1;0;44.38
1909;983;108;1;0;54.95
1910;984;70;1;0;222.92
1911;984;96;1;5;153.17
1912;984;49;1;0;93.55
1913;984;91;1;0;26.21
1914;984;33;2;0;82.44
1915;985;105;1;15;54.01
1916;986;74;1;0;47.75
1917;987;114;1;0;51.73
1918;988;66;1;5;55.7
1919;988;108;2;0;109.9
1920;988;81;1;0;18.14
1921;988;77;1;0;15.0
1922;989;71;1;0;22.26
1923;990;36;2;10;87.39
1924;990;54;1;0;30.38
1925;990;101;1;10;18.99
1926;991;99;3;0;81.45
